container_id,shipment_id,fruit_type,origin,destination,temperature,humidity,vibration,battery_level,door_status,container_status,latitude,longitude,timestamp
C047,S00380,Mango,Ahmedabad,Hyderabad,5.4,75.98,0.29,75,Closed,In Transit,23.013775,72.579279,2026-07-07 09:47:55
C055,S00921,Orange,Pune,Chennai,7.13,79.4,4.9,95,Closed,Unloading,18.482686,73.858375,2026-07-09 12:06:55
C003,S00149,Banana,Mumbai,Chennai,5.14,72.71,0.22,96,Closed,In Transit,19.100247,72.887004,2026-07-06 16:07:55
C080,S00444,Pomegranate,Hyderabad,Chennai,4.93,74.59,3.59,75,Closed,Delivered,17.375435,78.477252,2026-07-06 21:23:55
C089,S00736,Papaya,Hyderabad,Delhi,7.97,94.7,1.26,91,Closed,Loading,17.380875,78.479268,2026-07-09 07:56:55
C039,S00781,Banana,Hyderabad,Bangalore,2.24,72.39,3.41,89,Closed,In Transit,17.376925,78.457232,2026-07-09 17:45:55
C089,S00775,Kiwi,Ahmedabad,Bangalore,6.02,81.51,4.65,78,Closed,In Transit,22.985629,72.539573,2026-07-08 02:42:55
C017,S00145,Kiwi,Ahmedabad,Delhi,6.32,71.46,2.26,86,Closed,Unloading,23.010965,72.613746,2026-07-06 12:39:55
C094,S00622,Pomegranate,Pune,Chennai,6.67,76.11,1.2,95,Closed,In Transit,18.518728,73.832742,2026-07-07 03:13:55
C027,S00999,Papaya,Delhi,Ahmedabad,3.68,83.46,1.83,86,Closed,In Transit,28.603648,77.231686,2026-07-09 11:40:55
C095,S00952,Mango,Hyderabad,Bangalore,4.56,87.98,1.96,92,Closed,Delivered,17.363487,78.439582,2026-07-07 01:49:55
C024,S00199,Banana,Ahmedabad,Hyderabad,2.54,74.88,1.92,95,Closed,Loading,23.039471,72.55145,2026-07-06 23:42:55
C044,S00755,Orange,Delhi,Mumbai,2.34,83.8,1.14,74,Closed,Delivered,28.576903,77.163527,2026-07-05 20:18:55
C018,S00694,Grapes,Kolkata,Delhi,7.17,82.38,2.29,70,Closed,Unloading,22.590527,88.328763,2026-07-10 03:22:55
C035,S00621,Pomegranate,Ahmedabad,Kolkata,5.23,85.48,3.0,94,Closed,Unloading,23.031516,72.613787,2026-07-05 23:45:55
C089,S00196,Grapes,Mumbai,Kolkata,7.23,92.29,1.5,86,Closed,In Transit,19.085353,72.848172,2026-07-05 14:58:55
C072,S00775,Pineapple,Hyderabad,Kolkata,3.79,77.29,3.0,76,Closed,In Transit,17.399845,78.491925,2026-07-10 11:14:55
C092,S00383,Strawberry,Bangalore,Delhi,3.03,92.89,4.04,93,Closed,In Transit,12.941709,77.571839,2026-07-08 05:27:55
C024,S00368,Papaya,Delhi,Bangalore,6.83,86.39,2.14,85,Closed,In Transit,28.657302,77.227347,2026-07-09 16:09:55
C061,S00320,Orange,Chennai,Delhi,7.01,83.79,2.11,82,Closed,In Transit,13.086921,80.263216,2026-07-07 08:16:55
C064,S00380,Papaya,Delhi,Pune,6.59,76.05,4.48,78,Closed,In Transit,28.581581,77.209146,2026-07-08 10:44:55
C091,S00941,Mango,Pune,Ahmedabad,4.56,88.92,2.46,92,Closed,Loading,18.544565,73.847957,2026-07-09 01:37:55
C015,S00314,Strawberry,Hyderabad,Mumbai,3.13,83.35,4.59,82,Closed,In Transit,17.36859,78.447037,2026-07-04 20:38:55
C033,S00845,Apple,Chennai,Ahmedabad,5.94,85.3,1.49,86,Closed,Delivered,13.103442,80.286079,2026-07-10 11:57:55
C058,S00269,Kiwi,Pune,Bangalore,3.08,93.37,3.28,94,Closed,Unloading,18.511796,73.823586,2026-07-10 02:59:55
C077,S00337,Strawberry,Mumbai,Chennai,4.3,90.54,0.54,83,Closed,Loading,19.078842,72.868217,2026-07-08 04:31:55
C034,S00763,Mango,Pune,Hyderabad,5.77,72.71,3.52,84,Closed,In Transit,18.520698,73.879346,2026-07-09 11:33:55
C085,S00953,Grapes,Mumbai,Chennai,5.52,91.97,4.0,75,Closed,Unloading,19.052453,72.879218,2026-07-06 21:12:55
C088,S00195,Orange,Bangalore,Hyderabad,7.57,80.13,4.18,93,Closed,Loading,12.979344,77.567624,2026-07-09 18:07:55
C048,S00781,Strawberry,Ahmedabad,Delhi,4.85,76.81,0.54,80,Closed,In Transit,23.056628,72.548208,2026-07-07 05:35:55
C058,S00728,Apple,Bangalore,Pune,7.53,88.99,4.29,95,Closed,In Transit,12.968415,77.62246,2026-07-09 03:13:55
C092,S00613,Banana,Hyderabad,Pune,2.7,92.03,2.12,80,Closed,In Transit,17.345287,78.472646,2026-07-08 23:37:55
C076,S00750,Grapes,Bangalore,Mumbai,6.29,89.22,2.98,80,Closed,In Transit,12.986417,77.624754,2026-07-06 08:37:55
C030,S00131,Orange,Ahmedabad,Kolkata,5.23,90.63,2.78,83,Closed,In Transit,22.994982,72.554141,2026-07-07 06:38:55
C088,S00989,Apple,Chennai,Delhi,3.99,92.8,1.66,100,Closed,In Transit,13.125068,80.258177,2026-07-07 02:41:55
C067,S00767,Kiwi,Ahmedabad,Chennai,7.26,90.94,3.39,88,Closed,Unloading,22.981944,72.535178,2026-07-08 00:01:55
C036,S00525,Orange,Ahmedabad,Hyderabad,6.99,73.41,4.35,81,Open,In Transit,23.0722,72.57353,2026-07-05 02:41:55
C007,S00295,Kiwi,Delhi,Pune,2.52,78.44,0.54,70,Closed,Delivered,28.64049,77.175994,2026-07-09 17:17:55
C064,S00044,Strawberry,Pune,Chennai,3.01,83.41,1.49,95,Closed,Unloading,18.478935,73.825473,2026-07-08 09:37:55
C058,S00688,Orange,Delhi,Pune,7.46,91.27,0.61,90,Closed,In Transit,28.609064,77.166893,2026-07-05 15:13:55
C033,S00069,Banana,Hyderabad,Mumbai,2.28,94.24,3.97,72,Closed,Unloading,17.356765,78.485215,2026-07-10 19:33:55
C030,S00570,Grapes,Pune,Hyderabad,2.41,84.9,4.01,85,Closed,In Transit,18.555757,73.883626,2026-07-06 06:44:55
C049,S00700,Papaya,Bangalore,Delhi,6.28,82.32,1.02,79,Open,In Transit,12.972348,77.58723,2026-07-06 21:56:55
C065,S00550,Strawberry,Chennai,Hyderabad,7.53,71.77,1.57,76,Open,Unloading,13.050767,80.280678,2026-07-05 15:27:55
C034,S00260,Grapes,Delhi,Hyderabad,5.03,94.34,1.48,92,Closed,In Transit,28.570334,77.224084,2026-07-06 06:04:55
C077,S00361,Pineapple,Mumbai,Ahmedabad,4.04,80.5,2.02,99,Closed,In Transit,19.085869,72.854819,2026-07-10 16:20:55
C099,S00865,Grapes,Bangalore,Pune,7.56,81.79,2.99,99,Closed,Loading,12.972612,77.577347,2026-07-10 05:25:55
C050,S00618,Strawberry,Mumbai,Delhi,5.7,71.23,4.52,82,Closed,Unloading,19.032894,72.861999,2026-07-07 19:04:55
C089,S00992,Mango,Chennai,Pune,2.11,82.29,1.91,95,Closed,In Transit,13.042385,80.285852,2026-07-06 17:15:55
C021,S00875,Pomegranate,Mumbai,Hyderabad,3.88,88.6,0.48,94,Closed,In Transit,19.098498,72.888064,2026-07-07 21:20:55
C096,S00165,Apple,Kolkata,Ahmedabad,7.25,82.91,3.44,88,Closed,In Transit,22.577887,88.368197,2026-07-07 18:40:55
C040,S00855,Apple,Ahmedabad,Kolkata,5.07,93.29,4.92,76,Closed,Loading,22.991948,72.548415,2026-07-10 13:39:55
C095,S00538,Orange,Pune,Mumbai,7.5,70.95,0.49,87,Closed,Loading,18.568721,73.882478,2026-07-06 13:44:55
C059,S00581,Grapes,Delhi,Ahmedabad,5.03,82.55,0.0,100,Closed,In Transit,28.63321,77.203945,2026-07-08 08:31:55
C009,S00071,Apple,Pune,Kolkata,6.99,90.13,1.47,82,Closed,Loading,18.554997,73.893194,2026-07-08 21:53:55
C083,S00343,Kiwi,Chennai,Pune,5.6,93.14,2.67,73,Closed,In Transit,13.092334,80.311674,2026-07-08 19:50:55
C082,S00538,Apple,Chennai,Bangalore,7.05,76.93,2.4,96,Closed,Loading,13.129501,80.282747,2026-07-08 17:04:55
C068,S00452,Pineapple,Chennai,Bangalore,5.71,82.99,3.89,72,Closed,Delivered,13.077855,80.264626,2026-07-08 18:44:55
C072,S00357,Pomegranate,Hyderabad,Pune,6.77,92.45,4.4,100,Closed,Delivered,17.43346,78.457374,2026-07-10 15:29:55
C067,S00132,Grapes,Delhi,Kolkata,3.9,89.44,0.89,96,Closed,In Transit,28.653853,77.240562,2026-07-10 19:12:55
C075,S00214,Pineapple,Hyderabad,Pune,6.7,86.3,4.8,94,Closed,In Transit,17.415944,78.448073,2026-07-09 22:21:55
C088,S00146,Strawberry,Hyderabad,Pune,3.73,78.0,4.16,91,Closed,Delivered,17.42735,78.523363,2026-07-05 23:50:55
C044,S00916,Pineapple,Kolkata,Bangalore,7.92,85.69,3.52,91,Closed,In Transit,22.539522,88.406682,2026-07-10 00:48:55
C059,S00660,Grapes,Chennai,Delhi,7.87,85.15,4.35,76,Closed,Unloading,13.071283,80.239511,2026-07-06 07:00:55
C098,S00819,Papaya,Hyderabad,Bangalore,3.98,89.25,3.86,82,Closed,In Transit,17.414778,78.519312,2026-07-09 11:14:55
C028,S00280,Orange,Pune,Ahmedabad,3.29,70.7,0.95,100,Closed,Delivered,18.477845,73.832206,2026-07-07 21:45:55
C095,S00220,Strawberry,Kolkata,Hyderabad,3.58,83.71,1.48,75,Closed,Delivered,22.539087,88.399084,2026-07-11 02:19:55
C022,S00349,Papaya,Delhi,Chennai,5.48,88.57,0.08,90,Closed,Loading,28.662244,77.197256,2026-07-11 04:06:55
C035,S00263,Mango,Chennai,Ahmedabad,2.94,81.76,0.21,76,Closed,In Transit,13.091325,80.313679,2026-07-04 17:42:55
C087,S00135,Papaya,Delhi,Pune,2.23,71.72,3.55,78,Closed,In Transit,28.591499,77.252265,2026-07-09 02:57:55
C056,S00155,Strawberry,Ahmedabad,Bangalore,2.39,75.95,0.86,97,Closed,In Transit,22.982715,72.611202,2026-07-06 14:20:55
C007,S00044,Strawberry,Pune,Bangalore,7.66,80.15,3.15,72,Closed,In Transit,18.473674,73.852982,2026-07-09 05:19:55
C028,S00798,Pineapple,Bangalore,Delhi,4.08,94.78,0.95,72,Closed,In Transit,12.971098,77.577256,2026-07-09 07:01:55
C077,S00398,Banana,Bangalore,Ahmedabad,6.59,78.79,0.79,76,Closed,Delivered,12.974837,77.642069,2026-07-08 10:10:55
C031,S00908,Pomegranate,Pune,Delhi,4.46,71.16,3.78,82,Closed,In Transit,18.479819,73.875664,2026-07-04 16:23:55
C011,S00243,Strawberry,Bangalore,Mumbai,5.98,82.13,2.95,80,Closed,In Transit,12.942788,77.548773,2026-07-05 05:43:55
C001,S00318,Orange,Bangalore,Chennai,7.47,78.64,0.23,84,Closed,In Transit,12.930082,77.552383,2026-07-05 05:13:55
C040,S00713,Apple,Hyderabad,Delhi,3.46,81.22,1.09,73,Closed,Delivered,17.390839,78.48468,2026-07-08 14:08:55
C014,S00311,Pineapple,Bangalore,Hyderabad,7.4,94.27,0.59,76,Closed,In Transit,12.95892,77.60101,2026-07-11 02:22:55
C085,S00247,Orange,Delhi,Pune,7.08,90.91,1.65,77,Closed,In Transit,28.64774,77.208143,2026-07-09 16:33:55
C018,S00101,Pineapple,Hyderabad,Chennai,5.92,73.23,0.07,100,Closed,In Transit,17.383343,78.513591,2026-07-06 02:53:55
C060,S00370,Papaya,Mumbai,Pune,7.85,85.57,4.84,100,Closed,In Transit,19.096504,72.898097,2026-07-08 11:10:55
C018,S00636,Pineapple,Chennai,Ahmedabad,5.46,91.39,4.82,91,Closed,In Transit,13.089372,80.300262,2026-07-10 08:15:55
C092,S00613,Orange,Kolkata,Mumbai,6.39,89.11,0.28,91,Closed,In Transit,22.56383,88.32532,2026-07-06 07:34:55
C016,S00634,Kiwi,Mumbai,Pune,7.94,88.81,3.49,72,Closed,Loading,19.120072,72.880824,2026-07-07 12:26:55
C086,S00861,Pineapple,Hyderabad,Ahmedabad,6.91,91.75,2.84,75,Closed,In Transit,17.335979,78.487204,2026-07-08 13:08:55
C042,S00173,Banana,Kolkata,Pune,7.63,82.32,0.17,91,Closed,Unloading,22.585303,88.319573,2026-07-05 12:07:55
C054,S00270,Pineapple,Pune,Delhi,4.09,72.12,3.39,71,Closed,Unloading,18.560753,73.872239,2026-07-10 21:23:55
C066,S00797,Papaya,Delhi,Kolkata,3.0,81.49,0.48,100,Closed,Loading,28.573441,77.24413,2026-07-06 03:01:55
C061,S00475,Pineapple,Ahmedabad,Chennai,4.74,92.28,3.41,84,Closed,In Transit,23.000283,72.540211,2026-07-10 23:48:55
C056,S00520,Pineapple,Kolkata,Ahmedabad,2.9,83.78,4.92,94,Closed,In Transit,22.54955,88.34013,2026-07-05 09:07:55
C079,S00230,Strawberry,Delhi,Mumbai,3.58,70.16,4.27,86,Closed,Delivered,28.608887,77.208586,2026-07-10 19:35:55
C029,S00305,Pomegranate,Pune,Ahmedabad,6.6,90.1,3.78,81,Closed,Unloading,18.569785,73.882749,2026-07-07 22:19:55
C058,S00764,Pineapple,Pune,Kolkata,6.54,75.65,1.72,98,Closed,In Transit,18.564025,73.822423,2026-07-08 21:04:55
C067,S00111,Apple,Ahmedabad,Hyderabad,2.42,79.84,0.59,70,Closed,Loading,23.065627,72.54419,2026-07-05 06:38:55
C041,S00300,Strawberry,Hyderabad,Ahmedabad,5.91,72.71,3.85,90,Closed,Loading,17.416924,78.455148,2026-07-07 16:53:55
C014,S00441,Banana,Bangalore,Hyderabad,2.16,72.52,1.41,94,Closed,In Transit,12.957148,77.621404,2026-07-07 05:26:55
C065,S00328,Pineapple,Chennai,Pune,5.58,76.73,4.34,89,Closed,In Transit,13.041505,80.264892,2026-07-09 03:40:55
C075,S00363,Orange,Kolkata,Pune,6.02,70.76,4.65,93,Closed,Loading,22.5988,88.364928,2026-07-05 12:52:55
C069,S00690,Orange,Chennai,Ahmedabad,3.93,88.49,0.0,84,Closed,Delivered,13.116495,80.293771,2026-07-09 01:02:55
C051,S00759,Pineapple,Bangalore,Ahmedabad,5.85,92.68,4.03,71,Closed,In Transit,13.000387,77.635523,2026-07-06 18:49:55
C013,S00450,Kiwi,Pune,Chennai,2.86,80.74,3.14,90,Closed,In Transit,18.503585,73.873976,2026-07-06 14:13:55
C021,S00578,Apple,Kolkata,Pune,6.41,79.21,1.1,96,Closed,In Transit,22.53247,88.377095,2026-07-05 20:28:55
C065,S00985,Kiwi,Kolkata,Mumbai,7.79,85.15,1.13,98,Closed,In Transit,22.553007,88.397968,2026-07-09 06:36:55
C072,S00831,Orange,Hyderabad,Chennai,6.17,91.01,1.82,91,Closed,In Transit,17.401144,78.480812,2026-07-07 22:35:55
C093,S00372,Orange,Bangalore,Kolkata,5.52,71.5,2.28,77,Closed,Loading,13.007351,77.582727,2026-07-05 11:46:55
C028,S00415,Pomegranate,Chennai,Mumbai,6.8,71.26,0.15,87,Closed,Unloading,13.051799,80.278415,2026-07-06 21:29:55
C068,S00786,Kiwi,Mumbai,Bangalore,2.41,86.89,4.58,79,Closed,Unloading,19.075444,72.861783,2026-07-09 23:20:55
C078,S00880,Apple,Mumbai,Bangalore,3.69,72.9,3.4,85,Closed,In Transit,19.077788,72.839594,2026-07-04 18:20:55
C016,S00200,Pineapple,Delhi,Ahmedabad,4.24,82.75,0.08,89,Closed,In Transit,28.63449,77.164645,2026-07-07 06:40:55
C046,S00436,Papaya,Pune,Delhi,2.62,89.14,0.21,74,Closed,In Transit,18.552511,73.821447,2026-07-08 14:01:55
C092,S00659,Grapes,Pune,Bangalore,6.21,70.77,1.41,92,Closed,In Transit,18.48173,73.808942,2026-07-06 23:07:55
C060,S00792,Orange,Kolkata,Mumbai,6.96,70.81,2.79,92,Closed,In Transit,22.549977,88.338582,2026-07-05 05:55:55
C067,S00767,Kiwi,Pune,Chennai,6.36,85.19,3.5,96,Closed,Unloading,18.499211,73.885445,2026-07-08 10:42:55
C085,S00547,Kiwi,Bangalore,Ahmedabad,6.65,79.9,0.04,87,Open,In Transit,12.996372,77.58162,2026-07-05 01:54:55
C014,S00960,Apple,Chennai,Hyderabad,2.93,92.35,4.47,80,Closed,In Transit,13.130806,80.253751,2026-07-11 01:20:55
C049,S00439,Papaya,Pune,Kolkata,7.16,83.51,4.83,86,Closed,In Transit,18.514237,73.863879,2026-07-06 09:39:55
C032,S00360,Pomegranate,Pune,Kolkata,6.3,88.67,2.39,81,Closed,In Transit,18.472619,73.877062,2026-07-08 01:32:55
C084,S00341,Banana,Delhi,Mumbai,4.78,84.49,0.32,87,Open,In Transit,28.565233,77.235206,2026-07-09 04:08:55
C037,S00895,Grapes,Bangalore,Delhi,4.52,93.29,1.56,74,Closed,In Transit,12.930402,77.58561,2026-07-05 07:18:55
C044,S00684,Banana,Hyderabad,Kolkata,6.6,80.59,2.4,94,Closed,Loading,17.34982,78.520402,2026-07-09 12:20:55
C019,S00684,Strawberry,Mumbai,Bangalore,5.68,94.7,4.55,72,Closed,Unloading,19.116808,72.914537,2026-07-11 10:23:55
C076,S00538,Mango,Kolkata,Mumbai,6.62,94.98,4.47,86,Closed,In Transit,22.544868,88.351968,2026-07-08 05:06:55
C033,S00803,Strawberry,Mumbai,Bangalore,3.69,90.63,4.28,76,Closed,Delivered,19.080058,72.90238,2026-07-07 20:00:55
C016,S00964,Pineapple,Bangalore,Kolkata,4.11,79.64,4.08,98,Closed,Loading,12.9972,77.577067,2026-07-07 20:14:55
C086,S00675,Apple,Ahmedabad,Chennai,4.18,90.28,1.01,77,Closed,In Transit,23.037911,72.544101,2026-07-09 07:40:55
C059,S00521,Mango,Kolkata,Ahmedabad,4.87,70.08,2.49,92,Closed,Delivered,22.524597,88.323249,2026-07-05 12:18:55
C018,S00929,Papaya,Mumbai,Pune,2.32,88.89,0.39,95,Closed,In Transit,19.062068,72.907997,2026-07-11 10:55:55
C040,S00489,Kiwi,Delhi,Mumbai,2.31,78.45,0.94,89,Closed,In Transit,28.579928,77.16563,2026-07-06 05:29:55
C075,S00666,Orange,Chennai,Ahmedabad,3.99,94.45,3.59,80,Open,In Transit,13.115997,80.225741,2026-07-11 06:10:55
C030,S00867,Mango,Bangalore,Mumbai,7.3,79.08,0.03,90,Closed,In Transit,13.002573,77.627852,2026-07-05 09:46:55
C059,S00685,Apple,Kolkata,Bangalore,4.04,88.78,1.92,70,Closed,Delivered,22.551627,88.333546,2026-07-09 06:11:55
C030,S00822,Banana,Ahmedabad,Delhi,5.57,85.88,4.99,84,Closed,Unloading,23.070651,72.582586,2026-07-06 07:21:55
C043,S00476,Grapes,Kolkata,Mumbai,2.36,75.35,1.42,97,Closed,In Transit,22.589539,88.353698,2026-07-05 08:38:55
C091,S00700,Grapes,Hyderabad,Ahmedabad,7.06,81.43,1.0,79,Closed,Unloading,17.402038,78.493948,2026-07-09 01:39:55
C008,S00530,Orange,Chennai,Pune,3.37,79.9,4.17,82,Closed,In Transit,13.118737,80.238516,2026-07-07 22:08:55
C093,S00435,Papaya,Hyderabad,Ahmedabad,4.71,81.76,2.68,73,Closed,Unloading,17.392493,78.52753,2026-07-09 03:07:55
C056,S00217,Mango,Ahmedabad,Hyderabad,6.1,82.52,2.19,88,Closed,In Transit,23.063705,72.561077,2026-07-05 04:54:55
C053,S00341,Papaya,Kolkata,Mumbai,5.43,79.65,1.66,76,Closed,In Transit,22.613955,88.317758,2026-07-09 02:07:55
C088,S00831,Pineapple,Hyderabad,Bangalore,7.1,74.22,2.87,86,Closed,Loading,17.423173,78.461518,2026-07-07 16:12:55
C036,S00743,Strawberry,Mumbai,Chennai,6.4,90.87,0.59,79,Closed,In Transit,19.094962,72.85077,2026-07-04 19:10:55
C091,S00487,Papaya,Pune,Bangalore,7.47,86.34,1.54,90,Closed,In Transit,18.551438,73.826967,2026-07-04 17:02:55
C094,S00577,Apple,Hyderabad,Pune,6.5,90.94,4.58,85,Closed,In Transit,17.408595,78.452687,2026-07-04 21:53:55
C002,S00855,Grapes,Bangalore,Pune,3.86,83.71,4.61,95,Closed,Unloading,12.964042,77.580129,2026-07-11 02:38:55
C003,S00036,Strawberry,Bangalore,Ahmedabad,3.35,79.98,0.38,95,Closed,In Transit,12.930921,77.615443,2026-07-10 23:55:55
C098,S00302,Pomegranate,Ahmedabad,Pune,3.76,79.2,1.68,90,Closed,Unloading,23.002775,72.586862,2026-07-07 20:13:55
C034,S00288,Pineapple,Ahmedabad,Pune,6.18,71.69,2.56,80,Closed,Unloading,22.980407,72.558262,2026-07-11 04:41:55
C082,S00277,Grapes,Kolkata,Mumbai,5.68,72.93,2.48,99,Closed,In Transit,22.561974,88.408188,2026-07-05 15:19:55
C056,S00493,Orange,Mumbai,Delhi,7.43,93.08,1.19,85,Closed,Delivered,19.058041,72.882325,2026-07-08 07:02:55
C035,S00587,Pomegranate,Kolkata,Delhi,7.38,84.49,1.72,89,Closed,Unloading,22.527564,88.411405,2026-07-05 16:02:55
C095,S00370,Kiwi,Ahmedabad,Kolkata,2.18,75.68,1.91,77,Closed,In Transit,23.044442,72.539313,2026-07-05 09:56:55
C007,S00652,Banana,Delhi,Mumbai,5.05,90.3,0.24,98,Closed,In Transit,28.615078,77.189425,2026-07-08 12:54:55
C049,S00310,Kiwi,Hyderabad,Ahmedabad,4.58,92.02,3.76,80,Closed,In Transit,17.389575,78.439297,2026-07-08 16:18:55
C095,S00397,Banana,Pune,Ahmedabad,5.16,85.6,1.97,98,Closed,Delivered,18.542666,73.876703,2026-07-08 10:08:55
C077,S00134,Grapes,Bangalore,Ahmedabad,5.71,92.86,4.3,86,Open,Delivered,12.961758,77.638098,2026-07-05 03:17:55
C070,S00969,Kiwi,Ahmedabad,Mumbai,7.02,72.36,1.12,87,Closed,In Transit,23.00168,72.524432,2026-07-10 02:56:55
C089,S00986,Mango,Chennai,Ahmedabad,6.54,94.33,4.3,92,Closed,Delivered,13.08544,80.263572,2026-07-07 20:19:55
C026,S00823,Mango,Ahmedabad,Mumbai,6.22,77.5,1.2,97,Closed,Delivered,23.043088,72.525227,2026-07-08 12:42:55
C072,S00153,Banana,Kolkata,Chennai,6.61,88.9,2.46,90,Open,In Transit,22.536006,88.314678,2026-07-09 10:02:55
C018,S00949,Pomegranate,Ahmedabad,Kolkata,4.9,85.4,3.17,76,Closed,In Transit,22.987624,72.614305,2026-07-07 02:54:55
C027,S00088,Orange,Mumbai,Ahmedabad,6.98,70.91,0.37,96,Closed,Delivered,19.057639,72.916216,2026-07-08 08:32:55
C061,S00731,Strawberry,Mumbai,Kolkata,5.67,81.15,4.23,79,Closed,Loading,19.108591,72.92092,2026-07-10 09:07:55
C008,S00227,Mango,Bangalore,Pune,7.46,74.41,1.17,81,Closed,Delivered,12.984246,77.595876,2026-07-06 12:33:55
C074,S00759,Orange,Chennai,Pune,6.24,71.23,0.95,84,Closed,Delivered,13.04992,80.29791,2026-07-09 09:50:55
C100,S00693,Grapes,Delhi,Hyderabad,3.09,89.2,3.3,79,Closed,Unloading,28.596484,77.230454,2026-07-08 04:39:55
C014,S00406,Grapes,Bangalore,Ahmedabad,3.76,70.57,1.41,88,Closed,Delivered,12.991902,77.567402,2026-07-06 22:10:55
C081,S00526,Banana,Kolkata,Chennai,7.18,87.99,3.14,91,Closed,Unloading,22.524329,88.349926,2026-07-10 02:45:55
C022,S00842,Mango,Kolkata,Pune,7.18,78.43,1.86,85,Closed,In Transit,22.581443,88.336423,2026-07-08 09:15:55
C076,S00337,Strawberry,Bangalore,Mumbai,7.93,84.69,3.5,70,Closed,Loading,13.008153,77.602517,2026-07-08 02:57:55
C028,S00714,Strawberry,Delhi,Bangalore,6.24,82.53,2.88,95,Closed,Loading,28.615991,77.165291,2026-07-06 04:28:55
C062,S00474,Orange,Hyderabad,Pune,5.95,74.83,0.52,74,Closed,Loading,17.383557,78.500212,2026-07-09 13:12:55
C073,S00374,Mango,Ahmedabad,Hyderabad,4.02,79.84,1.17,86,Closed,Loading,23.052361,72.531956,2026-07-08 21:22:55
C095,S00878,Papaya,Pune,Hyderabad,6.3,92.64,3.67,72,Closed,Unloading,18.513043,73.810995,2026-07-06 17:10:55
C017,S00601,Apple,Hyderabad,Kolkata,4.15,74.16,0.56,97,Closed,Delivered,17.42688,78.52218,2026-07-10 06:37:55
C019,S00413,Pomegranate,Mumbai,Ahmedabad,3.73,74.31,4.91,79,Closed,Loading,19.09819,72.916416,2026-07-06 16:07:55
C077,S00426,Strawberry,Mumbai,Kolkata,7.79,72.88,0.93,97,Closed,Delivered,19.120331,72.851356,2026-07-10 18:00:55
C045,S00158,Papaya,Chennai,Delhi,6.92,85.6,3.87,76,Closed,Unloading,13.093432,80.285872,2026-07-08 10:53:55
C017,S00807,Mango,Pune,Chennai,3.12,79.83,4.34,100,Closed,In Transit,18.471673,73.883447,2026-07-06 13:32:55
C002,S00076,Strawberry,Pune,Chennai,4.72,85.05,4.11,72,Closed,Loading,18.531995,73.882787,2026-07-06 16:54:55
C095,S00579,Pineapple,Chennai,Delhi,7.92,72.09,1.38,76,Closed,In Transit,13.110705,80.26671,2026-07-07 15:20:55
C052,S00052,Papaya,Bangalore,Hyderabad,7.73,78.42,2.46,80,Closed,In Transit,12.939605,77.548369,2026-07-10 18:53:55
C061,S00500,Apple,Ahmedabad,Bangalore,4.78,85.54,2.05,93,Open,Unloading,22.995481,72.525811,2026-07-09 18:08:55
C028,S00347,Strawberry,Mumbai,Chennai,4.71,79.02,1.13,91,Closed,In Transit,19.03319,72.906783,2026-07-08 07:40:55
C072,S00230,Papaya,Kolkata,Chennai,5.21,71.59,2.61,80,Closed,Loading,22.549035,88.383126,2026-07-07 02:39:55
C045,S00268,Grapes,Ahmedabad,Pune,2.19,92.27,0.75,73,Closed,In Transit,22.991494,72.537926,2026-07-08 04:22:55
C018,S00805,Kiwi,Kolkata,Ahmedabad,7.46,72.88,4.99,95,Open,In Transit,22.594724,88.357705,2026-07-06 18:45:55
C060,S00574,Mango,Chennai,Mumbai,6.02,76.85,0.38,76,Closed,In Transit,13.114478,80.236289,2026-07-08 19:31:55
C085,S00238,Papaya,Bangalore,Hyderabad,3.49,70.4,1.45,72,Closed,In Transit,13.020748,77.563175,2026-07-04 16:43:55
C003,S00854,Grapes,Ahmedabad,Pune,7.4,76.77,1.2,78,Closed,Delivered,23.068705,72.526507,2026-07-05 05:56:55
C044,S00242,Grapes,Bangalore,Mumbai,2.6,78.52,3.61,87,Closed,In Transit,12.927914,77.580414,2026-07-09 05:26:55
C076,S00490,Banana,Chennai,Mumbai,6.52,77.75,0.22,92,Closed,Unloading,13.094904,80.290466,2026-07-05 04:42:55
C087,S00221,Grapes,Ahmedabad,Chennai,6.09,88.75,2.83,75,Closed,In Transit,23.035372,72.565736,2026-07-06 05:45:55
C008,S00481,Papaya,Bangalore,Chennai,4.02,72.19,4.44,74,Closed,In Transit,12.987287,77.573858,2026-07-06 19:27:55
C065,S00417,Kiwi,Kolkata,Bangalore,2.01,84.81,3.49,88,Closed,In Transit,22.611293,88.386312,2026-07-05 06:22:55
C077,S00043,Orange,Hyderabad,Mumbai,4.55,70.8,0.98,95,Closed,In Transit,17.418756,78.465631,2026-07-06 22:06:55
C060,S00830,Orange,Delhi,Ahmedabad,4.35,80.01,3.58,70,Closed,In Transit,28.630548,77.251135,2026-07-09 14:53:55
C016,S00029,Mango,Chennai,Ahmedabad,3.11,76.87,1.5,99,Closed,In Transit,13.119749,80.284006,2026-07-05 10:40:55
C020,S00035,Pineapple,Chennai,Ahmedabad,3.09,82.25,0.35,97,Closed,In Transit,13.033569,80.235853,2026-07-07 21:31:55
C034,S00147,Mango,Delhi,Mumbai,4.56,73.1,4.73,95,Closed,Unloading,28.571981,77.189818,2026-07-04 14:06:55
C059,S00351,Pomegranate,Kolkata,Delhi,2.95,85.45,4.12,88,Closed,Loading,22.608016,88.350535,2026-07-11 07:59:55
